,URLs,Year_Released,Title,IMDB Ids,Cast,Plot_Summary,Review,Genre,Released Date,Plot Keywords,Duration,Age of content
136,https://www.imdb.com//title/tt2621000/?ref_=fn_al_tt_1,2013.0,Jolly LLB ,tt2621000,"With Arshad Warsi, Amrita Rao, Boman Irani, Saurabh Shukla","""Wanting to earn fame and fortune, a small time lawyer files a PIL for an infamous hit-and-run, and thus learns what it really is like to be a lawyer."",""","""Jolly LLB is a rib-tickling comedy which is a satire on Indian Court process and judiciary.\n\nA small time lawyer wants to make it big by enforcing himself in a hit- and-run case where 6 innocent footpath dwellers are mowed by a speeding car. \n\nFrom the director of &quot;Phas Gaye Re Obama&quot; , Jolly LLB is based on a true incident which grabbed media attention few years back. It also showed another incident where a pregnant woman was operated by a 14 year old lad. Jolly LLB also focuses on our poor judiciary where a single case is bought at the hand of big goons who desperately try to save their kids brushing their mistakes as act of innocence. Hats off to Subhash Kapoor for fearlessly depicting these events with ease. Few acts did catch my attention- the introduction court scene , the court fight scene between two music directors and the argument between Saurabh Shukla and Boman Irani will certainly bring down the house. Of course , the film has its share of flaw as well - the chemistry between Amrita Rao and Arshad Warsi , the unnecessary insertion of songs and dance (completely unrequired in this kind of cinema). 3 central characters - Arshad Warsi , Boman Irani and Saurabh Suhkla will drive you nuts with their admirable performances. Arshad Warsi not emotes well in comic scenes but is commendable in essaying serious role as well. Boman Irani , as usual , is marvelous. Saurabh Shukla as judge is simply fantastic. He is sure to make you laugh with typical Delhi accent and comic timings. \n\nJolly LLB is pleasure to watch not just for its satirical humor on Indian Judiciary system, but always for its beautiful message on honesty and bravery."",""reviewRating""","[""Comedy"",""Drama""]","""2013-03-15""","""courtroom drama""","""2H15M""",9.0
137,https://www.imdb.com//title/tt1292703/?ref_=fn_al_tt_1,2008.0,Oye Lucky! Lucky Oye! ,tt1292703,"With Abhay Deol, Paresh Rawal, Nitu Chandra, Archana Puran Singh","""Lovinder Singh, a thief now in custody and facing trial, reflects on his life of crime while the press reflect on how he managed to get away with so much before being arrested."",""","""I must say, I thought this was just gonna be another flop movie, but it really caught my attention since beginning. Abhay Deol is a very decent actor and his chemistry with the Legendary Presh Rawal in 3 different looks and roles worked really good. Abhay needs to do more roles like this. And the casting was done superbly, even the young boy playing Abhay&apos;s role did a very good too. It&apos;s very much based on realistic events which turns a young boy into something he can feel good about doing by bothering the society. I must applaud the director for this movie, he did an excellent job portraying the message out. Overall if you are looking to have a good time with something new to see, then definitely grab this!"",""reviewRating""","[""Action"",""Comedy"",""Crime""]","""2008-11-28""","""actor plays multiple roles,dark comedy,media,friend,police""","""2H5M""",14.0
138,https://www.imdb.com//title/tt3175038/?ref_=fn_al_tt_1,2014.0,Ek Villain ,tt3175038,"With Sidharth Malhotra, Riteish Deshmukh, Shraddha Kapoor, Shaad Randhawa","""When his wife becomes the latest victim of a serial killer, Guru blurs the line between good and evil in his pursuit of revenge."",""","""A former criminal marries a beautiful women who has helped him turn his life around only to see her die at the hands of a serial killer. This reignites his dark tendencies and he must take revenge.\n\nI ended up really liking this film. It has a decent amount of thrills, romance and self conflict. It is filmed and acted well. If I had to name an issue with it, it would have to be the music. This may be the way all films that come out of India are made but it seemed that the film was being dragged out for the music. It sorta felt like watching a music video at times. I&apos;m not saying they were bad songs because I speak english, didn&apos;t understand the words and therefore I feel it would be unfair to say they were bad.\n\nThe film has been loosely based on &quot;I Saw The Devil.&quot; (Which, by the way, is an awesome film!) However, it doesn&apos;t bring a sense of sadism that is prevalent and overwhelmingly draws you in as what is portrayed in &quot;I Saw The Devil.&quot;\n\nSo, my takeaway is that it was a good film that was a bit slow due to the music and while it isn&apos;t, in my opinion, as good as &quot;I Saw The Devil&quot;, it has enough going on to be watched as a stand alone film. I say check it out."",""reviewRating""","[""Action"",""Crime"",""Drama""]","""2014-06-27""","""serial killer,police officer,jewels,hospital,wish""","""2H9M""",8.0
139,https://www.imdb.com//title/tt6967980/?ref_=fn_al_tt_1,2017.0,Bareilly Ki Barfi ,tt6967980,"With Ayushmann Khurrana, Kriti Sanon, Rajkummar Rao, Pankaj Tripathi","""Set in the small-town of Bareilly, Bitti is a free-spirited young girl who lives life on her own terms and refuses to be pressured into getting married. Her life takes a shift when she meets Chirag Dubey and Pritam Vidrohi."",""","""I have to say Ashwini Iyer Tiwari has a lot of authenticity in her movies, also it&apos;s written by Nitesh Tiwari giving it really good dialogues. No it&apos;s not the same love story or characters or locations. This is one movie entirely shot in Bareilly, making you feel as if you&apos;re right there! Also the entire cast is compatible very easily, especially Pankaj Tripathi and Seema Pahwa. In addition, Rajkumar Rao sails through the movie, with quite a quirky character of Pritam Bidrohi! Ayushman plays the same romantic guy with a little more emotion in Bareilly style but Kriti just does not make you feel like Bitty Mishra, she&apos;s done her part but a little below expected, nevertheless, this film is great for being an authentic rom com narrated and pulled off in a funny and sweet way that&apos;ll make your day especially the ending, being very different from the usual rom coms and making you realize that love in the end is sweet and delightful It&apos;s a different one, watch it if you liked Nil Battey Sannata and Rajkumar Rao!"",""reviewRating""","[""Comedy"",""Romance""]","""2017-08-18""","""f rated,young female lead,carefree girl,boy meets girl boy loses girl boy gets girl,marriage""","""1H56M""",5.0
140,https://www.imdb.com//title/tt0453729/?ref_=fn_al_tt_1,2005.0,Iqbal ,tt0453729,"With Shreyas Talpade, Naseeruddin Shah, Shweta Basu Prasad, Yatin Karyekar","""Iqbal, the deaf and mute son of a farmer, has a passion for the game of cricket and seeks the tutelage of a washed-up, alcoholic ex-player."",""","""This is all about chasing your dreams, no matter what the obstacles. The movie is funny in a subtle way and the acting is brilliant. It is rare that such gems come out of the Indian Film industry. Overall a refresher amongst the crap which normally plays in theaters.\n\nThe story involves a young deaf and dumb boy who is crazy about cricket, and how he hides behind buffaloes to watch a coaching camp and learn bowling. Eventually he finds a teacher in a failed cricketer(played by Nassiruding shah) who leaves his drinking habit and makes it his personal battle to place Iqbal in the Indian cricket team.This movie also touches upon the corruption in the selection system and commercialization of cricket."",""reviewRating""","[""Drama"",""Sport""]","""2005-08-26""","""cricket the sport,character repeats someone else&apos;s dialogue,cricket sport,sign language,deaf mute""","""2H12M""",17.0
141,https://www.imdb.com//title/tt3447364/?ref_=fn_al_tt_1,2015.0,Detective Byomkesh Bakshy! ,tt3447364,"With Sushant Singh Rajput, Anand Tiwari, Neeraj Kabi, Divya Menon","""While investigating the disappearance of a chemist, a detective uncovers a larger conspiracy to unsettle Calcutta."",""","D"",""reviewBody""","[""Action"",""Crime"",""Drama""]","""2015-04-03""","""criminal mastermind,evil genius,bengali,chemist,private detective""","""2H19M""",7.0
142,https://www.imdb.com//title/tt1375789/?ref_=fn_al_tt_1,2013.0,Race 2 ,tt1375789,"With Saif Ali Khan, John Abraham, Deepika Padukone, Anil Kapoor","""Ranvir treads through the world of the Indian mafia in Turkey as he looks to avenge the death of his lover and partner in crime."","""," Race 2"",""reviewBody""","[""Action"",""Crime"",""Thriller""]","""2013-01-25""","""reference to allah,casino,falling to death,female thief,train""","""2H30M""",9.0
143,https://www.imdb.com//title/tt0373856/?ref_=fn_al_tt_1,2003.0,Gangaajal ,tt0373856,"With Ajay Devgn, Gracy Singh, Mohan Joshi, Yashpal Sharma","""An IPS officer motivates and leads a dysfunctional, corrupt police force of Tezpur to fight against the corrupt politician."",""","""Bravest Movie All Time Ajaydevgn Power Pack Perfomance What A Dark Side Movie Politics ....Perfect Script , Perfect Direction....."",""reviewRating""","[""Action"",""Crime"",""Drama""]","""2003-08-29""","""police,corruption,blinding,police station,abuse of power""","""2H37M""",19.0
144,https://www.imdb.com//title/tt7060460/?ref_=fn_al_tt_1,2017.0,Theeran Adhigaaram Ondru ,tt7060460,Vinoth,"""Theeran, a police officer, is entrusted with the task to solve the mystery behind a series of murders. The only clue left behind is that all the murders are committed in the same pattern."",""","""Great Attempt and succeeded as inspired by True Events Kudos to Director H. Vinoth . Director worked hard to create such a nice movie, his research and background work are amazing also he created a new style Tamil movie. The effort taken for the night action scenes in Rajasthan has to be appreciated with a special note. This movie is violent at first but then gets very interesting. I wouldn&apos;t request taking any child below the age of 10 . This is not one of the other police movies with full masala mix. Good work and it is impressive"",""reviewRating""","[""Action"",""Crime"",""Thriller""]","""2017-11-17""","""police investigation,police officer,violence,character name in title,murder""","""2H37M""",5.0
145,https://www.imdb.com//title/tt1610452/?ref_=fn_al_tt_1,2010.0,Band Baaja Baaraat ,tt1610452,"With Ranveer Singh, Anushka Sharma, Ranjit Batra, Manu Rishi Chadha","""Shruti and Bittoo become partners in their very own &quot;Wedding planning ka bijness&quot; in Delhi and in the process discover friendship, love and one another."",""","""Debutant Director Maneesh Sharma makes a good entry in filmdom with &apos;Baand Baaja Baaraat&apos;. This Romantic-Comedy has an interesting first hour, likable performances, soulful music &amp; good direction working on it&apos;s advantage.\n\n&apos;Baand Baaja Baaraat&apos; is tale of 2 wedding planners, who later fall in love with each-other. The lead characters are amusing, but they speak the language one is able to relate with. \n\nManeesh Sharma succeeds by making his characters feel as if they live next-door, and the screenplay by Habib Faisal is spot-on in the first hour. However, the writing in the second hour isn&apos;t that convincing and drags a bit, especially pre-climax. Music by Salim-Sulaiman is soulful and acts as a plus-point.\n\nPerformance-Wise","[""Comedy"",""Drama"",""Romance""]","""2010-12-10""","""wedding,wedding party,wedding planning,wedding planner,university""","""2H19M""",12.0
